img_id,difference,cords,x
174281_1914-05-28_1943.jpg,2.063474930783088,"(33, 40, 92, 92)",92
727925_1982-07-25_2000.jpg,2.0636022531085523,"(56, 57, 180, 180)",180
20839148_1984-07-15_2011.jpg,2.0636822081612656,"(49, 33, 125, 125)",125
4288926_1988-04-13_2013.jpg,2.063727131395366,"(63, 41, 121, 121)",121
6167253_1976-10-16_2007.jpg,2.0638984885055653,"(101, 61, 178, 178)",178
6198983_1955-09-28_1977.jpg,2.064073475452984,"(60, 68, 157, 157)",157
28374847_1921-04-25_2004.jpg,2.0641880648365256,"(78, 78, 218, 218)",218
46632821_1980-04-23_2011.jpg,2.064210755944482,"(70, 66, 189, 189)",189
33235272_1920-05-24_1942.jpg,2.064718763541894,"(77, 90, 157, 157)",157
26125603_1992-06-17_2011.jpg,2.0648528832295097,"(132, 112, 261, 261)",261
24910700_1912-07-10_1941.jpg,2.064857984604807,"(56, 51, 173, 173)",173
657777_1950-04-04_2008.jpg,2.065687515836536,"(68, 78, 152, 152)",152
2016962_1976-07-10_2014.jpg,2.065749827319653,"(138, 95, 264, 264)",264
68904_1961-06-09_2012.jpg,2.06577220358607,"(48, 33, 137, 137)",137
342744_1987-09-11_2014.jpg,2.0659582184427725,"(137, 90, 275, 275)",275
7333280_1977-07-05_2008.jpg,2.0660221997671706,"(54, 32, 107, 107)",107
211447_1967-07-12_2011.jpg,2.0660817156191738,"(63, 45, 88, 88)",88
34511293_1904-04-14_1964.jpg,2.066498233456269,"(46, 55, 126, 126)",126
2517010_1981-05-31_2010.jpg,2.0665979084649093,"(102, 70, 185, 185)",185
48071_1945-11-21_1978.jpg,2.066621213077858,"(88, 95, 237, 237)",237
2197419_1965-04-11_2008.jpg,2.0669944374752807,"(87, 94, 190, 190)",190
40956941_1995-01-19_2015.jpg,2.067049439745069,"(65, 68, 166, 166)",166
6640198_1928-08-30_1969.jpg,2.067103040835717,"(48, 33, 105, 105)",105
9581118_1974-12-20_2008.jpg,2.067410227826844,"(46, 49, 119, 119)",119
13989185_1944-12-05_2013.jpg,2.0675296420390903,"(70, 45, 125, 125)",125
30672313_1955-03-16_2010.jpg,2.0676378994427687,"(53, 39, 117, 117)",117
31621126_1950-12-09_2014.jpg,2.067881793510224,"(84, 78, 255, 255)",255
8316141_1981-12-21_2010.jpg,2.067910698373012,"(37, 22, 87, 87)",87
564565_1966-07-31_2014.jpg,2.067950546043045,"(91, 89, 280, 280)",280
41657124_1932-02-02_2008.jpg,2.0680648566611435,"(54, 59, 200, 200)",200
41892524_1968-03-09_2013.jpg,2.0683100368623912,"(124, 89, 249, 249)",249
11607066_1953-04-29_2009.jpg,2.068533148356768,"(50, 47, 145, 145)",145
2257332_1917-04-26_1953.jpg,2.068547140074269,"(37, 40, 116, 116)",116
26250235_1983-05-31_2010.jpg,2.0686426482095484,"(99, 104, 258, 258)",258
19935123_1986-02-06_2010.jpg,2.0686452780573164,"(87, 50, 165, 165)",165
35201466_1972-07-19_2013.jpg,2.0688740475107807,"(35, 36, 80, 80)",80
3757256_1920-03-01_1987.jpg,2.069271307474562,"(81, 99, 195, 195)",195
15274456_1988-12-09_2014.jpg,2.069299705939576,"(47, 29, 88, 88)",88
29805578_1988-03-27_2012.jpg,2.0693953530094222,"(47, 50, 153, 153)",153
255486_1944-09-17_2012.jpg,2.0695756904442626,"(40, 36, 151, 151)",151
460349_1939-10-14_2013.jpg,2.0696696999733173,"(93, 79, 198, 198)",198
960886_1974-07-31_2014.jpg,2.069769704608839,"(92, 63, 156, 156)",156
4420727_1944-11-25_2011.jpg,2.0699755214552225,"(67, 73, 191, 191)",191
295330_1890-10-31_1949.jpg,2.0700676758453294,"(44, 28, 162, 162)",162
12162640_1963-09-27_1978.jpg,2.070105262861347,"(65, 40, 111, 111)",111
411369_1933-06-20_2013.jpg,2.0701285797829967,"(51, 58, 158, 158)",158
996542_1943-08-03_2013.jpg,2.070281698484824,"(57, 46, 138, 138)",138
22064837_1984-02-11_2011.jpg,2.0702872775075294,"(70, 53, 103, 103)",103
25650232_1943-10-24_1975.jpg,2.0704717161006188,"(68, 45, 114, 114)",114
892937_1934-12-14_2010.jpg,2.070487230030948,"(42, 39, 151, 151)",151
661982_1955-03-01_2011.jpg,2.070628274210059,"(87, 47, 146, 146)",146
1509535_1945-08-21_1962.jpg,2.0707884082667665,"(43, 39, 135, 135)",135
8881785_1982-05-07_2014.jpg,2.0710717379784724,"(53, 51, 136, 136)",136
34003874_1994-08-29_2012.jpg,2.071399891551585,"(43, 29, 86, 86)",86
10573756_1981-09-22_2010.jpg,2.071697299023815,"(42, 50, 151, 151)",151
1225322_1971-02-04_2011.jpg,2.0717614992151008,"(139, 96, 207, 207)",207
955264_1939-07-18_1970.jpg,2.0722663082115296,"(29, 28, 81, 81)",81
45583888_1982-11-18_2015.jpg,2.0725328111872154,"(41, 39, 106, 106)",106
37724073_1990-09-17_2014.jpg,2.072594820467204,"(37, 41, 131, 131)",131
375212_1949-05-18_2012.jpg,2.0731177348143093,"(44, 47, 176, 176)",176
1466668_1975-02-05_2012.jpg,2.0733683406383263,"(79, 74, 211, 211)",211
7378720_1932-04-19_1956.jpg,2.0734092954009693,"(48, 37, 108, 108)",108
25665240_1947-02-26_1967.jpg,2.0737167867939634,"(86, 98, 272, 272)",272
4603012_1985-04-18_2011.jpg,2.073738231545577,"(50, 33, 139, 139)",139
1464891_1946-12-02_2012.jpg,2.074008093780775,"(53, 56, 177, 177)",177
50133_1938-03-14_1968.jpg,2.0740431044741108,"(51, 54, 139, 139)",139
22885997_1987-01-17_2015.jpg,2.074108737797105,"(85, 62, 102, 102)",102
26130530_1989-10-04_2010.jpg,2.0741270213427714,"(111, 97, 237, 237)",237
20217536_1945-03-12_2005.jpg,2.0741360597892147,"(142, 84, 247, 247)",247
1423144_1982-02-06_2013.jpg,2.0745067316530266,"(81, 54, 131, 131)",131
37481079_1947-09-14_1982.jpg,2.074545004849368,"(39, 42, 95, 95)",95
36872907_1990-04-07_2015.jpg,2.074587753564796,"(49, 46, 177, 177)",177
10003541_1937-09-27_1971.jpg,2.0746726768336647,"(60, 45, 120, 120)",120
38518111_1943-02-21_1970.jpg,2.074808923691644,"(47, 49, 126, 126)",126
295364_1956-10-27_2002.jpg,2.0749741078559585,"(61, 65, 143, 143)",143
13398215_1986-08-02_2010.jpg,2.0750829658586354,"(53, 33, 95, 95)",95
5322492_1958-03-05_2010.jpg,2.075160966690453,"(44, 36, 116, 116)",116
22384769_1910-08-20_1974.jpg,2.07528629187262,"(58, 39, 131, 131)",131
41939398_1948-05-29_2014.jpg,2.0753516494927973,"(131, 94, 230, 230)",230
8287296_1965-09-12_2011.jpg,2.0753566257243805,"(65, 69, 273, 273)",273
184627_1945-06-02_2012.jpg,2.075523551343616,"(35, 34, 97, 97)",97
3830432_1974-08-20_2015.jpg,2.075596730918043,"(67, 67, 221, 221)",221
6789900_1956-02-03_1978.jpg,2.0761684386763672,"(131, 94, 279, 279)",279
2738407_1951-03-04_2014.jpg,2.076219665905861,"(90, 92, 255, 255)",255
40142015_1988-08-23_2013.jpg,2.076245388416216,"(32, 36, 122, 122)",122
3083564_1980-11-12_2011.jpg,2.0764978154257028,"(49, 34, 82, 82)",82
28980938_1994-12-09_2010.jpg,2.076500436698758,"(58, 43, 101, 101)",101
2184330_1962-01-20_2014.jpg,2.0765029537147344,"(75, 40, 217, 217)",217
1781425_1977-10-29_2014.jpg,2.0765554307394214,"(150, 100, 260, 260)",260
26285173_1987-09-28_2015.jpg,2.0765758090503867,"(73, 57, 185, 185)",185
669772_1905-06-30_1952.jpg,2.076591795206502,"(45, 29, 102, 102)",102
39957661_1988-07-23_2015.jpg,2.07659740740079,"(74, 66, 184, 184)",184
17243150_1986-09-17_2013.jpg,2.0769410547501086,"(44, 41, 145, 145)",145
1205777_1954-01-27_2008.jpg,2.0769863503159685,"(68, 68, 204, 204)",204
6671528_1928-07-26_1953.jpg,2.0772900420885057,"(38, 34, 92, 92)",92
26531073_1991-05-23_2010.jpg,2.077402993769453,"(57, 46, 155, 155)",155
25428_1933-08-18_2013.jpg,2.0778122982127467,"(133, 91, 271, 271)",271
956482_1948-10-19_2007.jpg,2.0779460556175016,"(121, 96, 253, 253)",253
25465145_1990-02-05_2014.jpg,2.0780326706237853,"(108, 74, 198, 198)",198
1078824_1955-08-09_2008.jpg,2.0783261675756,"(46, 51, 158, 158)",158
12257050_1980-08-24_2007.jpg,2.0785066807825783,"(27, 29, 88, 88)",88
521460_1956-02-24_2011.jpg,2.078615708788148,"(60, 60, 144, 144)",144
43284855_1980-08-11_2012.jpg,2.0788242572678315,"(40, 24, 92, 92)",92
24703501_1995-04-15_2009.jpg,2.0791215214711665,"(25, 32, 122, 122)",122
44713474_1961-02-09_2014.jpg,2.079136805700748,"(110, 69, 275, 275)",275
1966209_1960-09-01_2007.jpg,2.0795969206221394,"(56, 64, 137, 137)",137
2080826_1974-01-09_2010.jpg,2.0797458500720234,"(43, 39, 123, 123)",123
25640069_1943-01-29_2014.jpg,2.080045140633182,"(90, 105, 265, 265)",265
3539596_1969-03-07_2012.jpg,2.0801217418454265,"(65, 49, 174, 174)",174
2020087_1985-02-17_2008.jpg,2.0804895204337064,"(40, 27, 87, 87)",87
22018077_1989-07-22_2010.jpg,2.080568618933268,"(28, 25, 89, 89)",89
27199446_1988-08-08_2011.jpg,2.0806006170715405,"(29, 34, 90, 90)",90
23761571_1986-10-16_2011.jpg,2.08065324161466,"(64, 68, 207, 207)",207
4068953_1948-07-27_2013.jpg,2.080669657834127,"(80, 46, 165, 165)",165
1107159_1956-10-21_2012.jpg,2.0806926049505794,"(31, 36, 132, 132)",132
31514409_1952-04-16_2007.jpg,2.080845358565421,"(47, 42, 95, 95)",95
1075939_1955-11-06_2009.jpg,2.0810638653088622,"(34, 31, 109, 109)",109
113348_1954-01-12_2012.jpg,2.0814406053876104,"(50, 50, 153, 153)",153
22272263_1962-12-05_2014.jpg,2.081687505146906,"(63, 73, 265, 265)",265
620803_1976-04-16_2007.jpg,2.0819299662435258,"(95, 73, 197, 197)",197
2162784_1966-12-08_2014.jpg,2.082019105602652,"(91, 86, 243, 243)",243
38065136_1960-07-24_2012.jpg,2.082109391968165,"(57, 68, 211, 211)",211
15248843_1991-07-23_2012.jpg,2.082391533539193,"(61, 72, 162, 162)",162
488099_1978-04-05_2008.jpg,2.082758299485482,"(133, 92, 267, 267)",267
38883494_1964-05-19_2012.jpg,2.0829223460737727,"(67, 48, 144, 144)",144
36943906_1938-11-08_1979.jpg,2.082938152998949,"(108, 78, 178, 178)",178
1754975_1971-05-12_2014.jpg,2.083002228346772,"(74, 91, 186, 186)",186
42301410_1991-08-09_2015.jpg,2.083327032645163,"(73, 43, 131, 131)",131
23971676_1990-11-16_2011.jpg,2.08347584064246,"(27, 30, 87, 87)",87
1959565_1959-08-26_2015.jpg,2.083725217353752,"(30, 33, 103, 103)",103
11580492_1948-10-21_1978.jpg,2.0837776212481165,"(53, 58, 220, 220)",220
25440768_1957-05-13_2014.jpg,2.083892398327588,"(106, 85, 263, 263)",263
16811168_1976-10-07_2012.jpg,2.0842098095822217,"(60, 40, 133, 133)",133
1134660_1968-07-27_2015.jpg,2.084470998003821,"(87, 79, 283, 283)",283
44935022_1946-03-22_2010.jpg,2.0846772767231565,"(78, 52, 177, 177)",177
507397_1914-02-14_1943.jpg,2.084752986643758,"(90, 51, 185, 185)",185
477971_1930-02-22_2009.jpg,2.084807606003019,"(67, 49, 130, 130)",130
48596_1880-01-26_1945.jpg,2.0849199652593047,"(60, 41, 91, 91)",91
3703446_1966-08-07_2013.jpg,2.0851244531899424,"(93, 60, 170, 170)",170
4222921_1952-12-16_1976.jpg,2.08521410813915,"(89, 70, 191, 191)",191
34476342_1989-06-01_2012.jpg,2.085523632677728,"(61, 53, 95, 95)",95
33688696_1994-11-24_2012.jpg,2.0855597229048577,"(65, 64, 231, 231)",231
1265340_1945-06-03_2001.jpg,2.085746959661116,"(83, 59, 175, 175)",175
8336045_1930-11-03_1955.jpg,2.0858088352889093,"(73, 50, 184, 184)",184
6999658_1988-10-05_2011.jpg,2.0858724542627773,"(26, 23, 81, 81)",81
4231261_1974-09-28_2009.jpg,2.0858905586779093,"(43, 40, 100, 100)",100
39296888_1914-01-16_1959.jpg,2.085965524663143,"(67, 70, 326, 326)",326
219026_1961-08-13_2006.jpg,2.086036364901071,"(54, 58, 153, 153)",153
7514390_1977-05-25_2014.jpg,2.0862503574643587,"(99, 105, 262, 262)",262
2601746_1938-03-18_2009.jpg,2.0863300410161134,"(52, 58, 169, 169)",169
251081_1933-09-08_2015.jpg,2.086363052475983,"(88, 62, 189, 189)",189
1557926_1967-07-15_2011.jpg,2.086426042807455,"(58, 37, 114, 114)",114
1028661_1910-08-30_1961.jpg,2.0864518163931938,"(68, 58, 226, 226)",226
42013233_1942-01-07_2014.jpg,2.086485966276496,"(34, 21, 143, 143)",143
1099407_1972-09-09_2014.jpg,2.0867486554596746,"(110, 75, 257, 257)",257
1087465_1937-04-16_2009.jpg,2.0869754977899,"(55, 35, 129, 129)",129
6934909_1981-11-07_2015.jpg,2.087150704977399,"(49, 44, 132, 132)",132
36922695_1902-01-27_2004.jpg,2.08759338542906,"(26, 27, 92, 92)",92
24104129_1975-01-18_2012.jpg,2.0878273221555665,"(42, 48, 114, 114)",114
37987751_1985-02-22_2011.jpg,2.088143239203584,"(76, 81, 235, 235)",235
4040762_1970-10-23_2013.jpg,2.088189765145158,"(109, 62, 196, 196)",196
38504153_1957-04-11_2014.jpg,2.0885037020275123,"(66, 58, 149, 149)",149
3678058_1962-08-17_2011.jpg,2.0885654850091178,"(142, 88, 263, 263)",263
3239726_1944-06-14_2011.jpg,2.088678169559804,"(55, 66, 154, 154)",154
10850805_1984-03-13_2011.jpg,2.088730108440253,"(91, 67, 151, 151)",151
24748251_1959-01-12_2010.jpg,2.0887865221459485,"(34, 48, 139, 139)",139
28296325_1928-06-25_1957.jpg,2.08879208949585,"(89, 75, 203, 203)",203
1975863_1970-04-18_2008.jpg,2.0888370153259275,"(65, 39, 123, 123)",123
11371836_1961-10-11_2014.jpg,2.0888409717875662,"(49, 46, 129, 129)",129
17380077_1970-08-17_2009.jpg,2.0891238737310576,"(57, 57, 140, 140)",140
1456401_1965-01-09_2015.jpg,2.089436449371374,"(30, 26, 104, 104)",104
14551485_1916-11-24_2013.jpg,2.0894696768189056,"(73, 56, 186, 186)",186
181376_1964-03-07_2010.jpg,2.089504571427802,"(56, 53, 215, 215)",215
27717_1966-09-02_2012.jpg,2.0897927971303187,"(79, 88, 189, 189)",189
24230625_1988-11-07_2014.jpg,2.0898185417406454,"(78, 65, 218, 218)",218
3081337_1964-10-24_2008.jpg,2.089842527807409,"(36, 35, 136, 136)",136
40750764_1995-03-21_2013.jpg,2.0900680722836653,"(38, 30, 100, 100)",100
769947_1975-01-11_2013.jpg,2.09012502960624,"(102, 93, 250, 250)",250
33992754_1985-03-20_2015.jpg,2.0901362465133126,"(86, 56, 157, 157)",157
2225987_1968-02-13_2010.jpg,2.0902471179976976,"(121, 76, 192, 192)",192
543262_1934-11-13_2008.jpg,2.0904265424826107,"(54, 62, 176, 176)",176
9994102_1992-03-13_2013.jpg,2.09048221974571,"(71, 69, 197, 197)",197
39924315_1989-09-17_2014.jpg,2.090493076354151,"(89, 56, 201, 201)",201
35873305_1969-11-02_2012.jpg,2.090609869505148,"(55, 40, 82, 82)",82
167790_1943-03-31_2008.jpg,2.090621173356467,"(135, 84, 261, 261)",261
5369621_1939-05-04_2009.jpg,2.090853181334154,"(48, 52, 163, 163)",163
1501432_1960-04-30_2011.jpg,2.09089397115319,"(54, 64, 190, 190)",190
620711_1964-08-11_2010.jpg,2.0909344833433416,"(49, 50, 127, 127)",127
41841168_1944-08-15_2012.jpg,2.091241201929745,"(47, 34, 81, 81)",81
27698187_1940-11-11_1971.jpg,2.0913597022733925,"(84, 50, 152, 152)",152
682290_1951-07-24_2009.jpg,2.091390191748969,"(85, 68, 155, 155)",155
657419_1956-01-21_1980.jpg,2.091471722827724,"(132, 88, 275, 275)",275
2624083_1969-09-21_2010.jpg,2.0917282921721174,"(56, 37, 90, 90)",90
63105_1921-09-30_1973.jpg,2.091737806366851,"(37, 35, 126, 126)",126
28997936_1987-11-21_2012.jpg,2.0920579515173388,"(56, 54, 164, 164)",164
34072063_1938-05-13_1990.jpg,2.0927738009494883,"(96, 70, 211, 211)",211
31300807_1989-02-18_2012.jpg,2.092896110799653,"(26, 30, 109, 109)",109
1568757_1982-05-08_2010.jpg,2.092931696769887,"(45, 39, 136, 136)",136
12049130_1901-11-15_1941.jpg,2.093007613290878,"(53, 54, 178, 178)",178
25909573_1932-05-16_1951.jpg,2.0930444831813664,"(44, 37, 83, 83)",83
1287008_1960-01-06_2013.jpg,2.0931552960296806,"(63, 69, 148, 148)",148
1535727_1983-03-10_2012.jpg,2.093162292951948,"(42, 44, 124, 124)",124
921974_1962-05-28_1969.jpg,2.0931659941395075,"(77, 65, 141, 141)",141
40171028_1992-08-08_2014.jpg,2.0932396224841083,"(83, 57, 143, 143)",143
2573789_1965-09-17_2013.jpg,2.0933997089966643,"(76, 48, 223, 223)",223
341369_1978-11-30_2012.jpg,2.093501790179044,"(66, 61, 178, 178)",178
6240669_1943-08-08_2010.jpg,2.0936033744280484,"(49, 38, 90, 90)",90
2033287_1905-01-03_1940.jpg,2.0939137668636443,"(66, 41, 125, 125)",125
19375757_1984-01-24_2014.jpg,2.0940786610008635,"(28, 27, 112, 112)",112
23992437_1958-09-19_1989.jpg,2.094263472641018,"(24, 17, 80, 80)",80
2315859_1954-01-13_2013.jpg,2.094335034270068,"(54, 55, 203, 203)",203
10064003_1986-01-04_2009.jpg,2.0943455939612563,"(33, 33, 94, 94)",94
9055870_1948-12-24_2013.jpg,2.0943769127320366,"(52, 57, 171, 171)",171
33696797_1976-06-16_2013.jpg,2.094401164371916,"(67, 64, 157, 157)",157
679114_1939-09-10_2012.jpg,2.094665854564974,"(48, 41, 113, 113)",113
46871357_1942-08-23_2006.jpg,2.094710074260295,"(39, 27, 94, 94)",94
37451004_1959-02-14_1979.jpg,2.094740916394279,"(101, 68, 162, 162)",162
3772814_1978-02-28_2008.jpg,2.094884955038025,"(132, 108, 207, 207)",207
35847211_1985-10-23_2014.jpg,2.094935045217756,"(104, 100, 255, 255)",255
45445379_1994-04-28_2015.jpg,2.0949650139252025,"(127, 80, 168, 168)",168
9030201_1957-11-05_2007.jpg,2.095016756081008,"(59, 56, 217, 217)",217
1093706_1935-06-03_2009.jpg,2.095065854253696,"(74, 72, 145, 145)",145
160948_1986-09-16_2008.jpg,2.095580899456321,"(74, 84, 203, 203)",203
46320716_1957-12-19_2009.jpg,2.095613662188641,"(131, 101, 256, 256)",256
5050_1951-12-08_2005.jpg,2.095700950629278,"(67, 63, 107, 107)",107
36348024_1989-04-22_2012.jpg,2.095739707335291,"(58, 63, 169, 169)",169
18611631_1983-02-12_2014.jpg,2.0958664760843644,"(43, 36, 129, 129)",129
7975215_1950-04-18_1974.jpg,2.0960120347569906,"(92, 63, 177, 177)",177
30502207_1953-11-09_1992.jpg,2.0961040347103213,"(52, 53, 168, 168)",168
30832789_1989-06-04_2011.jpg,2.0964368213007902,"(63, 42, 114, 114)",114
17873176_1971-05-29_2008.jpg,2.096466139070824,"(83, 91, 216, 216)",216
41190614_1913-06-25_1973.jpg,2.0967584605724894,"(89, 105, 244, 244)",244
1613220_1959-01-31_2008.jpg,2.0968767309056333,"(65, 79, 175, 175)",175
9160030_1964-02-04_2006.jpg,2.096895707421817,"(37, 39, 125, 125)",125
18841561_1943-03-20_2009.jpg,2.096903532979514,"(102, 78, 205, 205)",205
4204050_1969-09-06_2010.jpg,2.0969427873204705,"(73, 70, 198, 198)",198
6389069_1926-01-08_1964.jpg,2.097091699227452,"(65, 42, 132, 132)",132
3217493_1978-04-06_2014.jpg,2.097136542373855,"(71, 81, 194, 194)",194
2447208_1964-10-10_2013.jpg,2.097336445124347,"(141, 90, 283, 283)",283
15202914_1951-10-28_1974.jpg,2.097366895044884,"(81, 61, 154, 154)",154
9461995_1949-08-17_1972.jpg,2.0976367752177385,"(63, 64, 170, 170)",170
20991478_1979-12-12_2011.jpg,2.0976409343085125,"(59, 65, 194, 194)",194
17926185_1986-09-12_2009.jpg,2.097710206211997,"(48, 29, 92, 92)",92
4887378_1973-06-13_2009.jpg,2.097920546408788,"(61, 48, 128, 128)",128
12847009_1990-07-04_2010.jpg,2.0979708206349765,"(47, 43, 110, 110)",110
3871559_1949-12-04_2013.jpg,2.098000044371844,"(90, 88, 263, 263)",263
10943114_1921-08-02_1952.jpg,2.0981191203159435,"(27, 28, 94, 94)",94
8164643_1980-06-24_2012.jpg,2.098171238230764,"(35, 38, 184, 184)",184
16007021_1941-08-18_2013.jpg,2.0983063336525576,"(58, 42, 128, 128)",128
17130_1955-02-21_2010.jpg,2.09835301281482,"(156, 106, 251, 251)",251
6989826_1936-01-29_1962.jpg,2.099150125389736,"(129, 69, 265, 265)",265
225468_1942-04-03_2010.jpg,2.099197629773911,"(64, 61, 161, 161)",161
24226999_1989-03-10_2011.jpg,2.0994935422230734,"(37, 39, 110, 110)",110
23503126_1971-02-13_2002.jpg,2.09949975067738,"(62, 51, 112, 112)",112
17689146_1894-01-22_1946.jpg,2.099509446064706,"(33, 32, 82, 82)",82
35056712_1983-01-20_2015.jpg,2.099524062634861,"(37, 37, 81, 81)",81
16218_1960-05-21_1991.jpg,2.099570215838942,"(41, 26, 80, 80)",80
40053390_1965-08-03_2011.jpg,2.09964266230976,"(74, 42, 166, 166)",166
30865528_1984-10-30_2012.jpg,2.0996515142014966,"(83, 71, 211, 211)",211
19609947_1986-06-26_2013.jpg,2.099881498046908,"(69, 50, 149, 149)",149
13109133_1920-02-11_1943.jpg,2.100233740505238,"(53, 51, 181, 181)",181
699410_1955-08-17_2008.jpg,2.100239727163499,"(131, 77, 247, 247)",247
31035015_1954-07-31_2010.jpg,2.1005781015675207,"(57, 38, 178, 178)",178
36474537_1975-05-08_2011.jpg,2.100609732275114,"(43, 46, 140, 140)",140
2249618_1959-08-19_2007.jpg,2.100969645074924,"(72, 64, 181, 181)",181
19444571_1990-11-26_2012.jpg,2.1011274321480884,"(68, 69, 235, 235)",235
30790325_1990-03-08_2012.jpg,2.1012825814981984,"(40, 40, 129, 129)",129
40367557_1994-06-03_2012.jpg,2.101295690868646,"(144, 87, 267, 267)",267
5353409_1934-04-10_2013.jpg,2.1013032700355985,"(153, 109, 244, 244)",244
23523798_1981-01-18_2013.jpg,2.1014777617999694,"(104, 70, 196, 196)",196
1465655_1984-09-09_2014.jpg,2.101517537257633,"(45, 29, 89, 89)",89
2623211_1947-06-03_1969.jpg,2.101590958463067,"(48, 36, 90, 90)",90
36000136_1992-10-05_2013.jpg,2.101658066416649,"(73, 84, 234, 234)",234
32062595_1950-06-21_2009.jpg,2.10194115895756,"(53, 44, 111, 111)",111
30807278_1994-02-25_2015.jpg,2.1020239471668067,"(134, 91, 256, 256)",256
3566428_1934-02-23_1967.jpg,2.102053201956902,"(49, 29, 139, 139)",139
5410249_1979-09-22_2014.jpg,2.102198190608314,"(59, 73, 205, 205)",205
23340267_1988-04-21_2012.jpg,2.1022758797036287,"(53, 54, 177, 177)",177
460877_1953-10-01_2010.jpg,2.1022775639351465,"(97, 62, 205, 205)",205
12607271_1982-03-27_2004.jpg,2.1024552625836943,"(36, 28, 102, 102)",102
6978016_1974-01-15_2012.jpg,2.102498921104401,"(83, 54, 187, 187)",187
36027193_1965-10-27_2011.jpg,2.1025273572761245,"(66, 41, 157, 157)",157
1808158_1964-12-16_2011.jpg,2.1026475531348474,"(85, 96, 257, 257)",257
32994494_1986-08-03_2015.jpg,2.102673787111178,"(107, 73, 191, 191)",191
38796232_1972-03-25_2013.jpg,2.102703935286952,"(111, 118, 242, 242)",242
145609_1946-10-10_2009.jpg,2.102759256056087,"(116, 89, 303, 303)",303
1443794_1959-07-26_1998.jpg,2.1028065736049744,"(135, 104, 219, 219)",219
14468859_1930-02-28_2006.jpg,2.1031429292177526,"(72, 42, 173, 173)",173
3673742_1906-07-17_1947.jpg,2.103307852849426,"(53, 33, 88, 88)",88
3147600_1980-06-13_2012.jpg,2.103325188764736,"(57, 46, 196, 196)",196
1927834_1954-11-08_2013.jpg,2.1033574187972928,"(26, 30, 95, 95)",95
1616521_1918-04-27_1950.jpg,2.1033735339258897,"(95, 59, 143, 143)",143
23647733_1980-09-25_2008.jpg,2.10343448430526,"(74, 76, 203, 203)",203
29889417_1989-07-19_2014.jpg,2.1036339405824456,"(56, 48, 132, 132)",132
38908558_1992-09-23_2013.jpg,2.10372460480038,"(63, 41, 129, 129)",129
40216386_1993-10-15_2013.jpg,2.1038376659677587,"(41, 42, 82, 82)",82
1724199_1922-12-01_2013.jpg,2.104025700475193,"(76, 79, 206, 206)",206
6809765_1980-08-19_2014.jpg,2.1040771106957616,"(61, 58, 162, 162)",162
1294815_1929-01-07_1957.jpg,2.104188525724163,"(53, 53, 193, 193)",193
41587041_1987-06-23_2011.jpg,2.104200378943953,"(47, 44, 113, 113)",113
2216926_1967-11-23_2012.jpg,2.1048689796024806,"(47, 52, 163, 163)",163
21095212_1909-08-30_1955.jpg,2.105019665288746,"(139, 103, 247, 247)",247
169981_1959-05-04_2013.jpg,2.1052927853497247,"(74, 40, 116, 116)",116
2229825_1919-02-01_1946.jpg,2.105516280536997,"(47, 37, 83, 83)",83
1627524_1970-03-31_2006.jpg,2.105624968988685,"(59, 41, 106, 106)",106
19835955_1953-07-25_2011.jpg,2.105735447277417,"(44, 66, 187, 187)",187
16529957_1943-12-21_1992.jpg,2.105961411395848,"(70, 51, 159, 159)",159
34145495_1950-08-23_2011.jpg,2.10598901636284,"(118, 92, 182, 182)",182
34155118_1980-10-30_2013.jpg,2.1059948164372644,"(79, 82, 208, 208)",208
39634645_1998-12-11_2013.jpg,2.106500957561753,"(156, 93, 258, 258)",258
1224047_1972-07-14_2012.jpg,2.1065774447851138,"(100, 73, 208, 208)",208
1371265_1917-12-20_1946.jpg,2.106610193591292,"(45, 33, 114, 114)",114
2825163_1966-03-01_2013.jpg,2.1066258268837927,"(88, 95, 242, 242)",242
377990_1977-12-01_2007.jpg,2.106651923862711,"(74, 73, 165, 165)",165
20614582_1984-05-04_2012.jpg,2.106703553300469,"(66, 41, 110, 110)",110
2453802_1926-10-02_2010.jpg,2.1067178015175827,"(60, 38, 151, 151)",151
697107_1963-11-20_2014.jpg,2.106757237687164,"(65, 68, 227, 227)",227
264313_1967-06-07_2010.jpg,2.106761584550361,"(138, 103, 242, 242)",242
46742439_1989-07-10_2013.jpg,2.10681703914044,"(32, 35, 99, 99)",99
7243644_1968-09-25_2009.jpg,2.107084089481666,"(26, 33, 123, 123)",123
1722648_1972-08-13_2014.jpg,2.107084798349766,"(92, 55, 156, 156)",156
13263889_1942-05-28_1971.jpg,2.107236288471673,"(58, 47, 133, 133)",133
29900161_1995-01-13_2013.jpg,2.107384211180815,"(27, 22, 80, 80)",80
28231366_1951-01-06_1997.jpg,2.1074090996782617,"(82, 51, 198, 198)",198
33553246_1971-05-28_2011.jpg,2.1075885119499884,"(29, 27, 85, 85)",85
33029319_1983-04-25_2012.jpg,2.1076905935813897,"(59, 65, 191, 191)",191
27698230_1925-07-20_1951.jpg,2.107710894335112,"(59, 41, 100, 100)",100
19677944_1987-01-10_2009.jpg,2.1078959706366063,"(67, 63, 198, 198)",198
4342769_1937-05-10_1964.jpg,2.1083157227262337,"(39, 26, 81, 81)",81
19943648_1952-11-16_2008.jpg,2.108345375445391,"(47, 43, 123, 123)",123
