image_name,cords
3099743_1934-02-25_1990.jpg,"(54, 64, 147, 147)"
21901391_1910-03-25_2007.jpg,"(31, 19, 63, 63)"
6210724_1986-10-20_2013.jpg,"(38, 29, 52, 52)"
10791003_1930-06-26_1961.jpg,"(47, 37, 102, 102)"
1366387_1925-03-08_1977.jpg,"(51, 57, 179, 179)"
39028749_1959-10-09_2014.jpg,"(33, 29, 87, 87)"
44298357_1938-02-02_1972.jpg,"(41, 21, 97, 97)"
2142453_1925-01-29_1951.jpg,"(71, 46, 138, 138)"
36722334_1937-08-31_2005.jpg,"(101, 55, 139, 139)"
2488232_1927-01-23_1981.jpg,"(28, 17, 47, 47)"
220604_1958-09-03_2008.jpg,"(18, 22, 51, 51)"
22816062_1983-03-10_2009.jpg,"(94, 62, 165, 165)"
41587811_1975-03-17_2010.jpg,"(50, 28, 76, 76)"
7223980_1959-12-26_2009.jpg,"(83, 87, 258, 258)"
14245584_1934-09-13_2008.jpg,"(102, 62, 144, 144)"
29746548_1991-03-13_2012.jpg,"(52, 57, 108, 108)"
13046941_1988-05-14_2008.jpg,"(42, 26, 80, 80)"
27953092_1991-08-06_2011.jpg,"(50, 33, 109, 109)"
1030991_1987-09-07_2009.jpg,"(93, 64, 236, 236)"
1438727_1877-06-13_1940.jpg,"(46, 39, 121, 121)"
40044104_1984-04-03_2013.jpg,"(64, 45, 98, 98)"
2209720_1962-02-09_1993.jpg,"(34, 39, 126, 126)"
7200956_1922-07-14_1967.jpg,"(27, 33, 81, 81)"
33710407_1951-01-07_2006.jpg,"(36, 29, 64, 64)"
321059_1971-02-22_2011.jpg,"(33, 30, 105, 105)"
3008319_1957-09-10_2014.jpg,"(119, 79, 237, 237)"
40723501_1990-02-08_2015.jpg,"(85, 91, 292, 292)"
1957097_1972-08-27_2008.jpg,"(25, 26, 93, 93)"
4312579_1948-08-19_2010.jpg,"(130, 80, 234, 234)"
21504_1967-06-20_2015.jpg,"(78, 72, 229, 229)"
4785718_1963-11-15_2011.jpg,"(46, 55, 156, 156)"
1272120_1964-03-13_1997.jpg,"(186, 259, 68, 68)"
1004078_1979-09-15_2007.jpg,"(31, 23, 71, 71)"
1690980_1956-07-26_2013.jpg,"(42, 47, 176, 176)"
431092_1950-03-02_1970.jpg,"(140, 89, 246, 246)"
34060213_1988-11-08_2009.jpg,"(23, 21, 67, 67)"
327437_1959-05-20_1993.jpg,"(59, 42, 87, 87)"
958202_1958-09-22_2007.jpg,"(25, 33, 99, 99)"
1896252_1942-09-02_2008.jpg,"(74, 39, 57, 57)"
20194947_1985-12-16_2012.jpg,"(89, 58, 170, 170)"
25557361_1986-01-14_2008.jpg,"(83, 88, 296, 296)"
4044175_1980-05-27_2008.jpg,"(55, 41, 85, 85)"
31239969_1974-02-27_2009.jpg,"(100, 66, 185, 185)"
1067338_1960-01-02_2012.jpg,"(53, 30, 108, 108)"
14717469_1937-08-22_1960.jpg,"(52, 59, 168, 168)"
222469_1954-12-21_1970.jpg,"(31, 23, 45, 45)"
11452081_1974-04-10_2014.jpg,"(139, 83, 274, 274)"
6748002_1946-11-12_2010.jpg,"(65, 61, 203, 203)"
24447147_1952-03-08_2001.jpg,"(38, 37, 80, 80)"
6309056_1960-10-31_2015.jpg,"(38, 39, 133, 133)"
380335_1970-07-02_2009.jpg,"(69, 57, 181, 181)"
4676349_1969-12-07_2006.jpg,"(65, 61, 151, 151)"
2184330_1962-01-20_2014.jpg,"(75, 40, 217, 217)"
30883247_1948-05-01_1972.jpg,"(28, 27, 97, 97)"
12879196_1941-05-29_1962.jpg,"(87, 58, 161, 161)"
40660406_1982-04-06_2015.jpg,"(6, 17, 58, 58)"
7318055_1981-10-05_2011.jpg,"(55, 34, 105, 105)"
284313_1943-04-24_2008.jpg,"(29, 26, 79, 79)"
24748284_1986-09-30_2013.jpg,"(68, 49, 140, 140)"
33147699_1925-05-11_1954.jpg,"(45, 34, 93, 93)"
40120682_1966-04-08_2003.jpg,"(67, 47, 124, 124)"
18403932_1983-07-23_2013.jpg,"(22, 27, 92, 92)"
42672192_1946-08-12_2008.jpg,"(75, 81, 225, 225)"
20500734_1950-03-30_2014.jpg,"(121, 82, 228, 228)"
747856_1939-03-17_2011.jpg,"(55, 59, 199, 199)"
4071698_1984-08-31_2006.jpg,"(75, 83, 222, 222)"
701533_1979-06-24_2012.jpg,"(72, 73, 173, 173)"
399813_1932-03-31_1955.jpg,"(62, 41, 128, 128)"
40101374_1993-01-10_2013.jpg,"(54, 37, 112, 112)"
11068687_1924-05-20_2012.jpg,"(46, 29, 113, 113)"
34687577_1993-06-04_2014.jpg,"(122, 74, 222, 222)"
5944343_1879-09-20_1948.jpg,"(39, 25, 54, 54)"
1153026_1959-06-26_2004.jpg,"(84, 62, 188, 188)"
1298817_1957-08-16_2010.jpg,"(94, 55, 171, 171)"
37987751_1985-02-22_2011.jpg,"(76, 81, 235, 235)"
22775392_1994-09-06_2010.jpg,"(109, 74, 179, 179)"
28396451_1992-01-04_2014.jpg,"(19, 19, 72, 72)"
25844193_1986-12-26_2014.jpg,"(82, 92, 269, 269)"
7600319_1983-11-17_2010.jpg,"(65, 58, 193, 193)"
890630_1957-02-18_2006.jpg,"(49, 30, 94, 94)"
32511292_1937-11-01_1958.jpg,"(79, 91, 198, 198)"
16575265_1984-08-21_2013.jpg,"(65, 38, 141, 141)"
32010587_1903-05-18_1959.jpg,"(47, 53, 107, 107)"
39047_1942-02-13_2010.jpg,"(167, 153, 109, 109)"
1616894_1979-07-26_2007.jpg,"(46, 66, 142, 142)"
12988833_1984-10-06_2008.jpg,"(105, 74, 186, 186)"
3473951_1980-07-17_2007.jpg,"(32, 38, 114, 114)"
37051506_1925-07-13_1947.jpg,"(9, 12, 47, 47)"
1170062_1958-07-12_2011.jpg,"(44, 33, 93, 93)"
3284567_1885-11-27_1985.jpg,"(47, 42, 133, 133)"
696077_1923-12-07_1972.jpg,"(167, 121, 224, 224)"
6415141_1910-09-11_1954.jpg,"(18, 17, 81, 81)"
1179094_1930-04-24_1990.jpg,"(65, 53, 123, 123)"
3075278_1981-06-12_2010.jpg,"(37, 23, 56, 56)"
20281686_1964-12-10_2008.jpg,"(82, 70, 174, 174)"
44098867_1976-12-03_2014.jpg,"(26, 25, 94, 94)"
303050_1977-01-24_2006.jpg,"(277, 156, 42, 42)"
39856859_1946-08-25_2011.jpg,"(33, 21, 110, 110)"
14252450_1929-06-06_1949.jpg,"(26, 29, 85, 85)"
82765_1934-12-28_1965.jpg,"(50, 60, 141, 141)"
19614294_1955-01-06_2011.jpg,"(91, 53, 223, 223)"
4830275_1984-02-14_2012.jpg,"(105, 77, 207, 207)"
4674033_1977-09-15_2010.jpg,"(67, 40, 141, 141)"
22380858_1931-04-26_1955.jpg,"(23, 18, 45, 45)"
209966_1946-03-07_2011.jpg,"(41, 41, 150, 150)"
1873909_1978-04-14_2008.jpg,"(90, 112, 251, 251)"
9659005_1965-07-04_1990.jpg,"(30, 23, 68, 68)"
105407_1945-01-10_1986.jpg,"(29, 32, 83, 83)"
20985073_1984-07-07_2010.jpg,"(166, 134, 23, 23)"
2792038_1954-07-28_2006.jpg,"(18, 18, 50, 50)"
960031_1966-09-02_2009.jpg,"(147, 92, 253, 253)"
47041329_1961-04-02_2012.jpg,"(41, 52, 133, 133)"
3555184_1954-07-18_1978.jpg,"(212, 136, 23, 23)"
10741058_1931-09-11_1961.jpg,"(48, 36, 98, 98)"
7686594_1906-11-05_1973.jpg,"(22, 23, 81, 81)"
26381314_1932-04-03_1993.jpg,"(54, 39, 128, 128)"
42182113_1992-01-12_2013.jpg,"(22, 16, 49, 49)"
33029291_1980-06-10_2012.jpg,"(62, 81, 193, 193)"
44409123_1985-03-08_2014.jpg,"(73, 47, 102, 102)"
44116005_1934-11-11_2010.jpg,"(58, 35, 117, 117)"
4519817_1951-07-01_2001.jpg,"(49, 49, 145, 145)"
32523620_1949-12-13_1972.jpg,"(120, 75, 157, 157)"
41409841_1990-12-02_2014.jpg,"(42, 24, 65, 65)"
29629498_1991-10-21_2013.jpg,"(15, 24, 91, 91)"
45026529_1934-05-06_1958.jpg,"(50, 40, 99, 99)"
65467_1945-01-31_2010.jpg,"(39, 23, 77, 77)"
20601709_1970-05-07_2014.jpg,"(37, 39, 85, 85)"
45386341_1993-06-21_2014.jpg,"(78, 84, 182, 182)"
864585_1947-09-20_1979.jpg,"(28, 39, 120, 120)"
27327412_1994-05-09_2012.jpg,"(141, 84, 290, 290)"
8614546_1938-03-29_1974.jpg,"(106, 90, 260, 260)"
5848132_1955-08-02_1977.jpg,"(49, 45, 183, 183)"
3629257_1980-11-20_2011.jpg,"(38, 24, 61, 61)"
2996511_1973-03-24_2006.jpg,"(21, 30, 62, 62)"
953235_1948-04-07_2009.jpg,"(38, 23, 65, 65)"
38579225_1937-04-04_1965.jpg,"(44, 33, 62, 62)"
46765161_1961-05-06_2015.jpg,"(74, 71, 178, 178)"
13281107_1968-08-05_2011.jpg,"(37, 39, 130, 130)"
10966399_1984-10-19_2011.jpg,"(133, 74, 29, 29)"
18760369_1944-04-03_1966.jpg,"(85, 72, 181, 181)"
2481192_1986-04-28_2005.jpg,"(90, 65, 186, 186)"
1757240_1975-08-07_2015.jpg,"(105, 78, 216, 216)"
20032482_1941-08-30_2015.jpg,"(17, 24, 54, 54)"
32062595_1950-06-21_2009.jpg,"(53, 44, 111, 111)"
17801759_1931-08-01_1954.jpg,"(36, 27, 76, 76)"
284355_1936-04-15_2004.jpg,"(44, 51, 117, 117)"
39373333_1984-08-24_2012.jpg,"(36, 33, 167, 167)"
9290681_1958-04-18_1987.jpg,"(37, 28, 81, 81)"
27579003_1979-09-03_2012.jpg,"(26, 23, 71, 71)"
11826154_1976-05-17_2011.jpg,"(24, 24, 89, 89)"
10969046_1984-07-24_2011.jpg,"(68, 49, 92, 92)"
19039495_1986-08-23_2008.jpg,"(28, 20, 54, 54)"
3001133_1981-03-17_2012.jpg,"(34, 28, 54, 54)"
8804525_1980-12-14_2012.jpg,"(86, 112, 224, 224)"
252469_1886-03-08_1950.jpg,"(77, 86, 216, 216)"
1461287_1930-08-08_1970.jpg,"(35, 23, 72, 72)"
5064429_1963-05-12_2006.jpg,"(23, 16, 63, 63)"
81285_1958-07-11_2008.jpg,"(66, 69, 225, 225)"
26260043_1996-12-11_2011.jpg,"(135, 89, 274, 274)"
11590278_1913-02-09_1963.jpg,"(95, 65, 162, 162)"
235319_1958-07-10_2011.jpg,"(107, 64, 199, 199)"
27913751_1928-03-19_1948.jpg,"(39, 37, 89, 89)"
9746775_1988-10-23_2012.jpg,"(32, 21, 61, 61)"
47003684_1968-08-13_2015.jpg,"(49, 57, 124, 124)"
1496880_1973-07-03_2015.jpg,"(87, 88, 275, 275)"
4841231_1970-12-05_2012.jpg,"(102, 78, 241, 241)"
10193814_1927-03-21_1960.jpg,"(38, 32, 89, 89)"
5513781_1931-12-05_1952.jpg,"(53, 30, 95, 95)"
18527520_1900-02-12_1960.jpg,"(68, 60, 188, 188)"
35991820_1980-10-04_2007.jpg,"(103, 63, 121, 121)"
5148337_1951-12-04_2007.jpg,"(49, 51, 185, 185)"
4915709_1951-12-08_2010.jpg,"(42, 29, 61, 61)"
7995850_1981-03-20_2007.jpg,"(23, 50, 53, 53)"
16692019_1989-12-26_2011.jpg,"(37, 37, 101, 101)"
20111352_1944-08-12_1999.jpg,"(30, 35, 111, 111)"
40151275_1984-05-31_2013.jpg,"(59, 41, 145, 145)"
17974445_1905-12-26_1956.jpg,"(77, 45, 174, 174)"
1744981_1924-05-28_1955.jpg,"(46, 30, 86, 86)"
8699693_1983-10-05_2007.jpg,"(117, 78, 299, 299)"
1724473_1914-05-15_1948.jpg,"(22, 15, 48, 48)"
5050422_1921-08-11_1990.jpg,"(84, 60, 179, 179)"
2378116_1987-05-06_2010.jpg,"(26, 26, 73, 73)"
30537539_1982-02-08_2014.jpg,"(52, 67, 263, 263)"
436901_1969-07-07_1997.jpg,"(56, 32, 140, 140)"
14385878_1986-10-05_2012.jpg,"(71, 60, 105, 105)"
25058210_1977-03-27_2012.jpg,"(66, 43, 134, 134)"
1318924_1957-10-23_2013.jpg,"(82, 57, 175, 175)"
874729_1928-11-07_2007.jpg,"(44, 28, 80, 80)"
239909_1984-11-07_2003.jpg,"(27, 30, 85, 85)"
32972099_1990-10-03_2010.jpg,"(16, 21, 46, 46)"
240945_1929-09-20_1975.jpg,"(156, 91, 240, 240)"
31360353_1969-06-06_2011.jpg,"(52, 31, 98, 98)"
2272110_1946-04-03_2011.jpg,"(99, 63, 269, 269)"
5854635_1986-05-12_2012.jpg,"(48, 30, 67, 67)"
8474476_1910-08-24_1953.jpg,"(56, 66, 180, 180)"
17873176_1971-05-29_2008.jpg,"(83, 91, 216, 216)"
395604_1956-04-03_1988.jpg,"(50, 36, 80, 80)"
395604_1956-04-03_1988.jpg,"(61, 103, 52, 52)"
2293115_1969-09-19_2008.jpg,"(46, 55, 106, 106)"
31077397_1938-11-11_1972.jpg,"(61, 41, 142, 142)"
1362874_1970-10-14_2014.jpg,"(115, 78, 205, 205)"
25902459_1938-08-24_1976.jpg,"(99, 70, 177, 177)"
14619284_1990-06-06_2014.jpg,"(51, 58, 118, 118)"
21691468_1987-08-31_2010.jpg,"(35, 37, 93, 93)"
44968248_1919-05-17_2014.jpg,"(28, 20, 49, 49)"
3820283_1983-04-13_2007.jpg,"(35, 37, 91, 91)"
8341_1952-11-18_2008.jpg,"(86, 80, 156, 156)"
1316127_1965-08-14_2011.jpg,"(46, 36, 82, 82)"
6161442_1982-07-22_2013.jpg,"(36, 22, 62, 62)"
9752626_1972-02-24_2008.jpg,"(34, 27, 56, 56)"
25275931_1990-03-19_2013.jpg,"(132, 95, 217, 217)"
6638132_1985-09-28_2008.jpg,"(19, 19, 67, 67)"
447845_1940-11-04_2012.jpg,"(136, 97, 209, 209)"
10667992_1942-01-23_1963.jpg,"(50, 48, 141, 141)"
20681612_1925-11-04_1947.jpg,"(16, 18, 48, 48)"
2034403_1981-04-22_2008.jpg,"(41, 28, 70, 70)"
5032197_1988-02-03_2014.jpg,"(207, 163, 24, 24)"
1092746_1966-02-27_2014.jpg,"(93, 82, 214, 214)"
28298466_1975-06-17_2008.jpg,"(44, 47, 116, 116)"
10407424_1982-08-31_2008.jpg,"(49, 34, 108, 108)"
34011376_1898-09-07_2011.jpg,"(69, 40, 92, 92)"
34611864_1984-01-03_2012.jpg,"(85, 70, 93, 93)"
6713049_1981-09-18_2008.jpg,"(79, 99, 274, 274)"
32768633_1993-10-23_2013.jpg,"(43, 46, 138, 138)"
15404545_1987-03-31_2010.jpg,"(39, 26, 92, 92)"
795974_1965-03-04_2004.jpg,"(56, 51, 148, 148)"
19256075_1974-06-21_2013.jpg,"(50, 61, 203, 203)"
36694233_1993-09-16_2014.jpg,"(65, 55, 137, 137)"
23967594_1991-05-13_2013.jpg,"(50, 50, 179, 179)"
9335797_1940-04-30_1971.jpg,"(87, 92, 251, 251)"
8461945_1938-04-18_1961.jpg,"(62, 65, 153, 153)"
674055_1978-10-05_2010.jpg,"(74, 48, 127, 127)"
3622524_1981-10-02_2010.jpg,"(41, 23, 71, 71)"
3784838_1936-02-16_1985.jpg,"(34, 20, 66, 66)"
24410477_1987-01-27_2011.jpg,"(39, 44, 82, 82)"
41998383_1981-11-11_2013.jpg,"(64, 47, 111, 111)"
46369987_1934-11-20_1954.jpg,"(124, 81, 309, 309)"
922085_1952-05-11_2014.jpg,"(83, 98, 190, 190)"
27694958_1987-04-10_2012.jpg,"(123, 83, 235, 235)"
39446202_1996-11-23_2014.jpg,"(66, 40, 130, 130)"
1036137_1981-10-16_2015.jpg,"(20, 21, 56, 56)"
416688_1975-07-09_2010.jpg,"(31, 31, 73, 73)"
27278066_1987-05-03_2008.jpg,"(40, 27, 73, 73)"
11823469_1982-01-13_2008.jpg,"(19, 23, 45, 45)"
2456940_1961-07-09_2005.jpg,"(67, 67, 184, 184)"
8332651_1931-03-20_2006.jpg,"(73, 43, 111, 111)"
1399380_1946-06-26_2009.jpg,"(178, 141, 66, 66)"
35079884_1994-08-07_2012.jpg,"(29, 21, 42, 42)"
2463383_1963-06-26_1996.jpg,"(29, 30, 91, 91)"
151585_1960-11-17_2005.jpg,"(80, 48, 150, 150)"
35750220_1937-12-14_1960.jpg,"(76, 55, 217, 217)"
41405829_1938-04-18_1960.jpg,"(48, 37, 101, 101)"
33235439_1983-05-08_2013.jpg,"(21, 43, 117, 117)"
6825013_1947-08-07_2011.jpg,"(43, 43, 118, 118)"
20149_1958-10-16_1999.jpg,"(65, 43, 153, 153)"
1513735_1969-03-24_2013.jpg,"(64, 49, 167, 167)"
29551_1927-11-02_1945.jpg,"(27, 31, 86, 86)"
335331_1944-07-13_2014.jpg,"(49, 49, 114, 114)"
1887680_1971-07-24_2012.jpg,"(32, 24, 51, 51)"
8754291_1968-09-06_2006.jpg,"(101, 67, 249, 249)"
15185261_1982-11-10_2009.jpg,"(85, 93, 238, 238)"
27005039_1939-01-10_2015.jpg,"(85, 90, 227, 227)"
22818789_1985-08-04_2012.jpg,"(45, 49, 147, 147)"
2021235_1973-03-08_2010.jpg,"(83, 82, 213, 213)"
318377_1962-03-27_2006.jpg,"(45, 32, 83, 83)"
39915784_1991-11-18_2014.jpg,"(79, 53, 136, 136)"
1664141_1966-10-27_2013.jpg,"(12, 12, 46, 46)"
12449984_1929-08-31_1955.jpg,"(44, 42, 95, 95)"
8628527_1946-08-02_1970.jpg,"(18, 28, 140, 140)"
654933_1979-12-17_2008.jpg,"(101, 71, 190, 190)"
38468356_1992-03-05_2013.jpg,"(88, 63, 149, 149)"
8290823_1989-06-02_2007.jpg,"(105, 74, 177, 177)"
37587858_1988-12-06_2011.jpg,"(102, 61, 231, 231)"
34083334_1976-08-19_2011.jpg,"(57, 76, 185, 185)"
174527_1892-12-15_1944.jpg,"(140, 90, 236, 236)"
40482101_1970-11-19_2013.jpg,"(49, 35, 82, 82)"
20683917_1929-11-16_2004.jpg,"(73, 44, 129, 129)"
4415432_1983-05-05_2015.jpg,"(52, 34, 81, 81)"
2220251_1984-01-15_2011.jpg,"(51, 32, 108, 108)"
528023_1970-01-15_2009.jpg,"(20, 24, 48, 48)"
1422819_1965-01-04_2008.jpg,"(62, 48, 122, 122)"
39278222_1936-11-13_2010.jpg,"(29, 38, 111, 111)"
10710876_1981-06-02_2009.jpg,"(42, 50, 140, 140)"
28366839_1988-08-23_2014.jpg,"(88, 55, 198, 198)"
9560980_1982-06-03_2008.jpg,"(96, 114, 231, 231)"
40159213_1980-03-03_2014.jpg,"(108, 86, 239, 239)"
1627524_1970-03-31_2006.jpg,"(59, 41, 106, 106)"
4847711_1947-07-24_2009.jpg,"(81, 47, 171, 171)"
2295300_1891-01-10_1960.jpg,"(21, 22, 63, 63)"
23617756_1973-06-08_2008.jpg,"(61, 52, 123, 123)"
4361541_1977-04-23_2011.jpg,"(71, 64, 204, 204)"
35108403_1996-01-02_2010.jpg,"(18, 17, 47, 47)"
1504219_1979-08-01_2008.jpg,"(74, 79, 203, 203)"
72590_1909-11-26_1993.jpg,"(67, 60, 250, 250)"
205815_1948-11-24_2004.jpg,"(36, 36, 90, 90)"
3828195_1920-05-26_1952.jpg,"(82, 84, 189, 189)"
312099_1964-09-11_1999.jpg,"(46, 34, 107, 107)"
14716360_1918-04-20_1940.jpg,"(41, 48, 184, 184)"
277693_1976-11-29_2014.jpg,"(123, 93, 289, 289)"
35512956_1992-01-13_2013.jpg,"(41, 36, 139, 139)"
6031561_1945-12-17_2013.jpg,"(63, 36, 154, 154)"
521443_1921-02-28_1945.jpg,"(30, 29, 72, 72)"
42865639_1986-04-25_2013.jpg,"(63, 62, 183, 183)"
320753_1927-02-20_1964.jpg,"(89, 46, 172, 172)"
1948469_1969-10-15_2014.jpg,"(141, 85, 289, 289)"
34004560_1986-09-02_2014.jpg,"(93, 89, 231, 231)"
4878272_1979-09-17_2009.jpg,"(64, 79, 239, 239)"
39206636_1947-03-23_2013.jpg,"(68, 40, 158, 158)"
42234117_1991-12-17_2014.jpg,"(33, 25, 92, 92)"
8432_1947-07-03_2011.jpg,"(107, 84, 202, 202)"
26372734_1999-05-05_2014.jpg,"(68, 70, 129, 129)"
36746425_1988-06-06_2014.jpg,"(109, 55, 254, 254)"
541725_1963-03-01_2011.jpg,"(73, 42, 117, 117)"
3495657_1955-05-30_2012.jpg,"(82, 41, 237, 237)"
35464686_1952-11-04_1968.jpg,"(50, 44, 135, 135)"
3182017_1911-02-06_1948.jpg,"(61, 65, 225, 225)"
1686138_1978-10-03_2011.jpg,"(37, 14, 66, 66)"
33298702_1974-10-16_2012.jpg,"(60, 64, 161, 161)"
40074029_1985-10-19_2011.jpg,"(42, 37, 77, 77)"
40074029_1985-10-19_2011.jpg,"(5, 97, 50, 50)"
7754884_1982-10-24_2008.jpg,"(38, 30, 66, 66)"
4549422_1975-09-07_2012.jpg,"(147, 99, 258, 258)"
16095862_1978-11-12_2009.jpg,"(21, 25, 85, 85)"
356167_1964-12-18_2010.jpg,"(61, 30, 234, 234)"
3134208_1969-05-24_2007.jpg,"(67, 50, 160, 160)"
39596819_1914-08-14_2009.jpg,"(46, 46, 150, 150)"
2010001_1980-09-11_2009.jpg,"(34, 38, 127, 127)"
38796232_1972-03-25_2013.jpg,"(111, 118, 242, 242)"
656593_1978-03-01_2015.jpg,"(94, 92, 261, 261)"
3624347_1970-06-12_2013.jpg,"(55, 65, 139, 139)"
404405_1950-05-29_1977.jpg,"(26, 28, 53, 53)"
2847726_1943-10-03_2010.jpg,"(92, 58, 152, 152)"
2261631_1869-01-18_1950.jpg,"(68, 64, 221, 221)"
3530109_1973-12-27_2011.jpg,"(64, 60, 234, 234)"
42120_1892-07-23_1965.jpg,"(58, 59, 236, 236)"
36076111_1980-11-01_2012.jpg,"(40, 23, 51, 51)"
647529_1963-03-11_2010.jpg,"(75, 49, 112, 112)"
13103905_1939-03-27_1964.jpg,"(140, 101, 237, 237)"
26213731_1963-08-20_1982.jpg,"(183, 94, 24, 24)"
20213373_1984-06-26_2012.jpg,"(59, 71, 185, 185)"
203792_1939-02-28_1959.jpg,"(15, 15, 44, 44)"
1578228_1950-09-11_1989.jpg,"(47, 33, 69, 69)"
189930_1932-04-10_1965.jpg,"(77, 68, 232, 232)"
22264194_1966-10-20_2011.jpg,"(81, 59, 195, 195)"
18682043_1980-01-01_2008.jpg,"(40, 42, 121, 121)"
40121676_1968-10-14_2007.jpg,"(75, 42, 176, 176)"
2135673_1924-01-07_1958.jpg,"(12, 9, 34, 34)"
4789438_1982-04-01_2013.jpg,"(69, 48, 96, 96)"
21739707_1988-05-02_2015.jpg,"(85, 56, 151, 151)"
1493223_1973-04-12_2011.jpg,"(89, 66, 168, 168)"
46815577_1979-09-06_2015.jpg,"(74, 45, 153, 153)"
4304636_1973-09-25_2007.jpg,"(45, 48, 131, 131)"
3071541_1984-01-04_2007.jpg,"(92, 68, 206, 206)"
20291650_1987-02-18_2014.jpg,"(23, 7, 59, 59)"
24234476_1945-10-16_1971.jpg,"(120, 83, 191, 191)"
3493695_1976-04-28_2008.jpg,"(27, 26, 64, 64)"
204352_1969-04-25_2010.jpg,"(54, 63, 216, 216)"
264313_1967-06-07_2010.jpg,"(138, 103, 242, 242)"
37926497_1931-04-21_1965.jpg,"(48, 32, 98, 98)"
37495612_1981-02-02_2012.jpg,"(95, 62, 185, 185)"
25145528_1984-07-24_2007.jpg,"(42, 32, 72, 72)"
16769_1955-04-25_2013.jpg,"(83, 86, 293, 293)"
24503600_1990-05-22_2011.jpg,"(94, 96, 276, 276)"
35440786_1992-06-15_2015.jpg,"(26, 27, 65, 65)"
9758537_1972-03-04_2012.jpg,"(56, 78, 183, 183)"
2307980_1926-03-01_1953.jpg,"(136, 88, 246, 246)"
37405685_1989-02-02_2012.jpg,"(50, 35, 74, 74)"
42071442_1988-08-01_2013.jpg,"(133, 75, 284, 284)"
7679972_1914-10-02_1952.jpg,"(81, 54, 105, 105)"
3744603_1983-02-23_2012.jpg,"(108, 69, 256, 256)"
2847771_1985-01-18_2012.jpg,"(23, 25, 63, 63)"
31708971_1991-04-01_2011.jpg,"(85, 76, 263, 263)"
38354911_1991-04-21_2011.jpg,"(66, 53, 243, 243)"
46348225_1920-09-10_1941.jpg,"(185, 145, 95, 95)"
10709479_1982-12-21_2011.jpg,"(180, 111, 225, 225)"
33892352_1990-12-17_2012.jpg,"(21, 21, 75, 75)"
1793786_1977-09-25_2011.jpg,"(53, 46, 142, 142)"
38678490_1987-04-28_2014.jpg,"(52, 28, 86, 86)"
10760998_1937-01-14_1968.jpg,"(129, 81, 209, 209)"
1040670_1984-02-23_2011.jpg,"(93, 67, 221, 221)"
1186741_1962-04-07_2012.jpg,"(25, 31, 106, 106)"
4801570_1932-11-19_1959.jpg,"(25, 30, 130, 130)"
765620_1980-04-20_2010.jpg,"(45, 31, 75, 75)"
2822193_1981-03-01_2015.jpg,"(35, 41, 126, 126)"
179643_1943-05-27_1970.jpg,"(69, 49, 110, 110)"
4034867_1952-01-05_2013.jpg,"(109, 95, 234, 234)"
5625891_1941-08-21_2012.jpg,"(28, 26, 65, 65)"
2868750_1985-04-20_2014.jpg,"(27, 17, 75, 75)"
39317718_1934-06-21_1987.jpg,"(28, 25, 72, 72)"
68423_1942-12-20_1962.jpg,"(31, 22, 61, 61)"
27378575_1983-05-18_2013.jpg,"(32, 20, 78, 78)"
875005_1937-11-19_1962.jpg,"(128, 91, 278, 278)"
9327403_1943-09-14_2003.jpg,"(18, 20, 51, 51)"
42384021_1995-03-21_2015.jpg,"(19, 22, 107, 107)"
36141002_1991-04-08_2011.jpg,"(56, 50, 172, 172)"
26914296_1983-10-25_2010.jpg,"(123, 82, 186, 186)"
35486775_1980-07-08_2011.jpg,"(70, 49, 127, 127)"
20485750_1987-05-01_2009.jpg,"(43, 164, 64, 64)"
1967540_1958-10-20_2012.jpg,"(89, 59, 156, 156)"
36543607_1958-08-16_2010.jpg,"(130, 92, 183, 183)"
5369737_1938-01-16_1957.jpg,"(80, 92, 256, 256)"
7543875_1981-12-17_2009.jpg,"(129, 84, 254, 254)"
29478798_1919-11-20_1940.jpg,"(93, 101, 211, 211)"
2274_1882-12-28_1944.jpg,"(133, 86, 282, 282)"
41748875_1960-05-19_2013.jpg,"(52, 33, 135, 135)"
9430252_1985-08-14_2013.jpg,"(23, 28, 52, 52)"
33953232_1987-11-24_2015.jpg,"(35, 44, 138, 138)"
7543428_1970-09-10_2006.jpg,"(34, 32, 86, 86)"
8332782_1954-03-11_2012.jpg,"(42, 42, 77, 77)"
1501005_1920-02-29_1946.jpg,"(77, 55, 134, 134)"
17147524_1985-09-16_2011.jpg,"(43, 42, 173, 173)"
25755077_1926-09-30_1961.jpg,"(37, 24, 71, 71)"
4567258_1921-11-22_1962.jpg,"(38, 34, 150, 150)"
34366539_1992-10-23_2012.jpg,"(13, 20, 61, 61)"
28603994_1984-11-05_2013.jpg,"(16, 17, 71, 71)"
697107_1963-11-20_2014.jpg,"(65, 68, 227, 227)"
31478209_1988-09-24_2015.jpg,"(12, 13, 44, 44)"
35979475_1947-07-05_2011.jpg,"(31, 34, 80, 80)"
2843911_1988-03-25_2012.jpg,"(72, 42, 137, 137)"
40532003_1991-08-16_2014.jpg,"(70, 43, 113, 113)"
2895805_1970-02-22_2012.jpg,"(60, 58, 132, 132)"
13235200_1935-04-20_1964.jpg,"(44, 29, 63, 63)"
41939398_1948-05-29_2014.jpg,"(131, 94, 230, 230)"
1684169_1967-06-02_2008.jpg,"(16, 17, 57, 57)"
494560_1976-06-05_2008.jpg,"(41, 28, 83, 83)"
10485357_1982-02-11_2013.jpg,"(64, 50, 95, 95)"
